Unnamed: 0,author_id,rating,is_recommended,helpfulness,total_feedback_count,total_neg_feedback_count,total_pos_feedback_count,submission_time,review_text,review_title,skin_tone,eye_color,skin_type,hair_color,product_id,product_name,brand_name,price_usd
2406,6822265904,5,1.0,0.5,4,2,2,2021-08-27,"I thought this product was overrated but I was wrong!! Makes my lips look and feel so juicy. This lip mask is very hydrating and also smells delicious. I have used it every single night since I got it. When I wake up in the morning, my lips are super soft and smooth. I wish they sold smaller sizes so that I could carry this in my bag. It actually gives a beautiful shine to the lips, and can easily be worn as a gloss because it’s not thick and heavy.",Not overrated at all!,fairLight,green,dry,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
2407,1810433524,4,1.0,1.0,2,0,2,2021-08-26,This is my second jar. Feels amazing. Smell or flavour is very subtle. And not just for bedtime!!,Not just for bedtime!,lightMedium,brown,dry,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
2408,20081777971,4,1.0,0.75,4,1,3,2021-08-26,"I put this on every night before bed and when I wake up, it’s still on (side sleeper). It’s so delightful to wake up and not feel dry and parched. I’ve noticed a difference in my lips’ hydration since I started using it. It provides no color (because you’re sleeping so who needs color?).Disclaimer: This came in a sample box that I purchased from Sephora, and the variety I got is “Berry,“ which doesn’t seem to be available here right now. It’s in a pink jar like the Sweet candy variety.",Stays on all night,fair,blue,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
2409,7844528764,5,1.0,0.6666669845581055,3,1,2,2021-08-26,My lips have been peeling bad lately and this has helped a ton! I will definitely buy this again,Great product,fairLight,brown,dry,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
2410,1754391510,5,1.0,0.0,4,4,0,2021-08-25,I bought peach tea was fantick after the 3rd jar. First 2 was horrible I think some manufacturing defect of the product. Now I don’t see any . I don’t know whether to return or not,After the 3 rd jar it is better,lightMedium,,normal,auburn,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
2411,2047892751,5,1.0,1.0,1,0,1,2021-08-24,This lip mask is absolutely one of my main products to use before going to sleep. It is thick but not annoying.,Essential,lightMedium,brown,dry,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
2412,1800288563,5,1.0,1.0,1,0,1,2021-08-24,Keeps my lips moisturized. Not unbearably sticky. Gummy bear smells great.,,light,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
2413,9571598139,5,1.0,,0,0,0,2021-08-24,I got this in the birthday reward and automatically bought the full size.,,fair,brown,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
2414,1216583941,3,1.0,1.0,2,0,2,2021-08-24,"I was expecting this to smell like gummy bears, like when you open up a fresh bag of the treat. Nope, straight up GRAPE scent. Not a huge fan of grape but I will suck it because I love all my other lip masks. I use them throughout the day and not just at night. I love the slip theses masks give to lips. Lips are smooth and soft in the morning.",Misleading shade name,fairLight,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
2415,23932052882,1,0.0,0.2857140004634857,21,15,6,2021-08-23,"Just put some essential oil and skin-safe colourant in some vaseline and you have the same product. 100% regret buying this, got sucked in by how cute it was.",Hyped up Vaseline,fair,hazel,dry,auburn,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
2416,5263278004,5,1.0,1.0,2,0,2,2021-08-23,"A few days ago, I had a big zoom day and talked way more than I normally do. I ended up having super dry and almost cracked lips. I then remembered having this mask as a sample, so I gave it a try. It saved my dry lips on the same day. The dry and dead skin were softened after an hour or two, and I was able to then wipe it off with tissue and had soft lips again. I plan to purchase the full size and get more scents!",love it,light,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
2417,2687153464,5,1.0,1.0,1,0,1,2021-08-23,"I love it. Have been using it for 2 days and I already see a difference. I’m the type of person that has 3 chapstick with me wherever I go, so I was skeptical. But I love this, worth the price, and will be buying again",Yes.,light,green,normal,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
2418,8476524950,4,1.0,1.0,1,0,1,2021-08-22,"At first I didn’t really noticed a difference until I traveled and my lips were really dry and dehydrated and decided to use it. After using it, my lips were back to normal",works,fair,brown,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
2419,10051844786,5,1.0,0.0,1,1,0,2021-08-22,"I use the lip sleeping mask before bed and will still wake up with soft, moisturized lips. With consistent use, I have soft and hydrated lips! Perfect for colder months or if you experience dry lips! The vanilla scent is also very light and not obnoxious. I love that it comes with a tool for application to ensure no contamination.",Love it!,lightMedium,hazel,dry,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
2420,11741501722,5,1.0,1.0,3,0,3,2021-08-22,"I have a terrible habit of peeling skin off my lips as soon as the skin becomes even a tiny bit dry. Have tried dozens of lip balms, and they barely help. I got this mask a month ago and since then haven’t had dry/chapped/bleeding lips even once. It does moisturize the skin amazingly, I’m so happy! I would like to see it in a tube rather than a jar, but that’s just a minor complaint. Would definitely recommend!",,light,green,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
2421,9304786749,4,1.0,,0,0,0,2021-08-22,I feel like the formula may have changed over past years but I still use it every night before bed! Smells amazing as well,,tan,brown,dry,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
2422,6239164309,5,1.0,0.75,4,1,3,2021-08-22,I took accutane years ago and my lips are always dry. This product keeps me from having super chapped lips and I LOVE the Peach Iced Tea version.,Helps chronically dry lips,fair,brown,combination,brunette,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
2423,32110872134,5,1.0,1.0,2,0,2,2021-08-21,"Honestly, the best lip mask. This was my third time purchasing this mask. I have very dehydrated lips even after drinking a lot of water I feel the need of some balm/mask, I tried a couple of different medical balms as well but nothing gave me the results like laneige mask. Not only that, but my lips are much softer and pink now. I don’t think am ever gonna stop using this mask.",Best lip mask,lightMedium,brown,oily,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
2424,1338483139,2,0.0,0.0,1,1,0,2021-08-21,"Other than the flavor, It’s an expensive lip mask that I was not wow’ed about. I used it on my lip and it’s still dry. Vaseline or Carmex works better than this one. I used this lip mask and my skin was still dry as ever. I ended up using this cheap Swedish brand Indomin Salva from Amazon that works much better. It has clean ingredients and pretty much makes my lips super soft the minute I wake up.","Not wow'ed by it, doesn't keep moisture",lightMedium,brown,,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
2425,1705174526,5,1.0,1.0,1,0,1,2021-08-21,"Absolutely the most healing product i have used on my lips, or any dry places like inside my nose, or any painful irritated spots on my body. It heals everything without any stinging which is a huge PLUS for me as my skin is very irritable and sensitive. You also dont need a lot of the product to do its job so it lasts forever.I got this product as a birthday gift at the counter, and i am purchasing next!!! :DLove it <3","Soothing, non irritating, healing GEM.",light,blue,oily,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
